Sub,Exposure,Experiment,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,Order pressed,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,,,,
Beyonce,2,Experiment 2,2016.10.26,65,22,C,C,1,0,,No Hint,Unknown,bl,bl,bl,0.6333333,210.0167,4006,4,1,FALSE,0,5,4,4,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,66,22,D,D,1,0,ABCD,No Hint,Unknown,1,0,bl,1.383333,211.4,4006,4,1,FALSE,0,5,0,0,4006.04,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,91,31,C,A,1,0,,No Hint,Unknown,bl,bl,bl,0.75,306.55,4006,4,1,FALSE,0,5,4,3,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,92,31,D,B,1,0,,No Hint,Unknown,bl,bl,bl,0.3333333,306.8833,4006,4,1,FALSE,0,5,1,0,4006.04,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,93,31,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4166667,307.3,4006,4,1,FALSE,0,5,0,4,4006.02,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,94,31,B,D,1,0,CDBB,No Hint,Unknown,1,0,bl,1.033333,308.3333,4006,4,1,FALSE,0,5,0,1,4006.02,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,120,40,C,A,1,0,,No Hint,Unknown,bl,bl,bl,1.15,403.2833,4006,4,1,FALSE,0,5,0,2,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,121,40,B,B,1,0,,No Hint,Unknown,bl,bl,bl,0.4333333,403.7167,4006,4,1,FALSE,0,5,1,1,4006.02,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,122,40,A,C,1,0,,No Hint,Unknown,bl,bl,bl,0.2666667,403.9833,4006,4,1,FALSE,0,5,2,0,4006.01,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,123,40,D,D,1,0,CBAD,No Hint,Unknown,1,0,bl,0.3666667,404.35,4006,4,1,FALSE,0,5,4,4,4006.04,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,133,44,A,A,1,0,,No Hint,Unknown,bl,bl,bl,0.6166667,438.8333,4006,4,1,FALSE,0,5,4,4,4006.01,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,134,44,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.3833333,439.2167,4006,4,1,FALSE,0,5,2,1,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,135,44,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4833333,439.7,4006,4,1,FALSE,0,5,0,2,4006.04,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,136,44,C,D,1,0,ACDC,No Hint,Unknown,1,0,bl,1.033333,440.7333,4006,4,1,FALSE,0,5,2,0,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,162,55,C,A,1,0,,No Hint,Unknown,bl,bl,bl,1.3,580.4833,4006,4,1,FALSE,0,5,3,0,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,163,55,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.066667,581.55,4006,4,1,FALSE,0,5,3,2,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,164,55,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.6666667,582.2167,4006,4,1,FALSE,0,5,2,3,4006.02,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,165,55,D,D,1,0,CCBD,No Hint,Unknown,1,0,bl,0.6,582.8167,4006,4,1,FALSE,0,5,4,4,4006.04,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,182,60,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.283333,638.1,4006,4,1,FALSE,0,5,3,3,4006.01,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,183,60,B,B,1,0,,No Hint,Unknown,bl,bl,bl,0.3,638.4,4006,4,1,FALSE,0,5,1,1,4006.02,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,184,60,C,C,1,0,,No Hint,Unknown,bl,bl,bl,0.45,638.85,4006,4,1,FALSE,0,5,4,4,4006.03,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,185,60,D,D,1,0,ABCD,No Hint,Unknown,1,0,bl,0.2833333,639.1333,4006,4,1,FALSE,0,5,2,2,4006.04,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,222,72,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.466667,765.2,4006,4,1,FALSE,0,5,0,0,4006.01,,150,3,4,1,,,,
Beyonce,2,Experiment 2,2016.10.26,223,72,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.3,765.5,4006,4,1,FALSE,0,5,3,1,4006.03,,150,3,4,1,,,,
